Date,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95
2022Q1," 27,622.77 "," 27,608.56 "," 12,021.62 "," 10,857.88 ", 752.29 , 411.44 , 550.35 ,, 549.33 , 1.02 ," 8,564.49 "," 4,470.98 "," 4,093.52 "," 3,207.97 "," 1,924.02 "," 1,283.95 ", 576.43 ," 2,687.69 ",,," 2,687.69 ", 14.22 , 13.37 , 0.85 ," 25,847.00 "," 22,456.49 "," 8,785.49 ", 141.88 , 13.36 ," 8,630.25 "," 8,139.35 ",," 8,139.35 ", 954.53 , 424.49 , (191.67), 616.16 ," 1,454.66 ", 320.32 ,," 1,134.34 ", 288.61 ,,, -   ,, 288.61 , 63.09 ," (2,346.27)", -   ,," 2,346.27 "," 2,346.27 ", -   ," 3,390.51 "," 5,152.07 "," 3,154.79 "," 4,122.05 "," 1,775.78 "," (1,775.78)", 276.77 ," 6,656.15 ",,,-6379.377039,,,,,0,-2052.545602,-2939.080474,-191.673297,-2747.407177,,-1872.391918,2758.92679,-88.481671,-24.185172,3080,-546.5296,338.123233,,77220.98691,11806.25007
2022Q2," 31,938.60 "," 31,900.68 "," 15,196.44 "," 13,856.80 ", 843.18 , 496.46 , 670.65 ,, 595.19 , 75.46 ," 8,923.31 "," 4,894.21 "," 4,029.11 "," 3,194.51 "," 1,906.71 "," 1,287.81 ", 559.49 ," 3,356.26 ",,," 3,356.26 ", 37.93 , 35.89 , 2.03 ," 32,018.07 "," 27,356.35 "," 10,084.19 ", 99.59 , 12.90 ," 9,971.69 "," 12,124.50 ",," 12,124.50 ", 363.69 , 416.71 , (249.30), 666.01 ," 1,580.02 ", 306.97 ,," 1,273.05 ", 431.43 ,,, -   ,, 431.43 , 597.23 ," (1,758.58)", -   ,," 1,758.58 "," 1,758.58 ", -   ," 4,661.72 "," 4,544.33 ", 700.93 ," 1,679.12 ", (79.46), 79.46 , 154.78 ," 1,066.15 ",,,-911.3732371,,,,,0,-75.3171,-2976.333982,-249.302702,-2727.03128,,114.449098,2786.567784,176.599508,-12.403339,2050,-368.893,941.264615,,70647.46776,12119.35996
2022Q3," 28,832.63 "," 28,766.22 "," 11,697.78 "," 10,362.58 ", 890.88 , 444.32 , 560.01 ,, 559.27 , 0.74 ," 9,777.88 "," 5,247.56 "," 4,530.33 "," 2,433.66 "," 1,726.77 ", 706.89 , 718.20 ," 3,578.69 ",,," 3,578.69 ", 66.41 , 64.75 , 1.66 ," 36,214.69 "," 31,448.78 "," 9,740.98 ", 95.33 , 12.46 ," 9,633.19 "," 16,674.13 ",," 16,674.13 ", 915.17 , 574.83 , (238.95), 813.78 ," 1,527.75 ", 211.71 ,," 1,316.04 ", 592.56 ,,, -   ,, 592.56 , (341.09)," (1,764.44)", -   ,," 1,764.44 "," 1,764.44 ", -   ," 4,765.90 "," (2,682.56)"," (5,892.05)"," (5,617.61)"," (7,382.06)"," 7,382.06 "," 3,452.64 "," 4,904.08 ",,,-1214.337131,,,,,-237.100808,3929.415535,1768.104143,-238.951095,2007.055238,,-258.902325,2420.213717,569.141214,1.190789,1538.6859,0,311.195814,,73531.57347,12185.45211
2022Q4," 29,333.53 "," 29,313.44 "," 10,539.29 "," 9,249.73 ", 877.37 , 412.19 , 496.51 ,, 495.88 , 0.63 ," 11,772.45 "," 5,393.71 "," 6,378.74 "," 3,007.48 "," 2,050.99 ", 956.49 , 661.39 ," 2,836.33 ",,," 2,836.33 ", 20.09 , 17.26 , 2.83 ," 45,221.85 "," 37,082.72 "," 12,517.50 ", 75.64 , 15.82 ," 12,426.03 "," 19,184.15 ",," 19,184.15 ", 490.76 , 452.51 , (142.41), 594.92 ," 3,054.01 ", 160.69 ,," 2,893.32 ", 549.03 ,,, -   ,, 549.03 , (893.25)," (1,728.02)", -   ,," 1,728.02 "," 1,728.02 ", -   ," 8,139.12 "," (7,769.28)"," (14,945.05)"," (14,160.29)"," (15,888.31)"," 15,888.31 ", 549.27 ," 1,914.11 ",,,-1290.346555,,,,,-74.48634648,15339.03913,11629.0983,-142.412601,11771.5109,,2397.604777,1312.336064,-158.915679,26.658237,2450,0,-1005.406494,,82697.20656,13309.01225
2023Q1," 26,414.46 "," 26,401.10 "," 12,397.71 "," 11,102.92 ", 898.62 , 396.17 , 546.17 ,, 542.52 , 3.65 ," 8,362.51 "," 5,018.29 "," 3,344.22 "," 2,149.81 "," 1,543.26 ", 606.55 , 556.17 ," 2,388.72 ",,," 2,388.72 ", 13.37 , 11.05 , 2.31 ," 25,729.11 "," 22,944.24 "," 9,133.08 ", 116.62 , 11.96 ," 9,004.50 "," 7,159.36 ",," 7,159.36 "," 1,257.18 ", 566.86 , (358.13), 924.99 ," 2,224.51 ", 261.29 ,," 1,963.23 ", 406.10 ,,, -   ,, 406.10 , (137.07)," (2,334.21)", -   ,," 2,334.21 "," 2,334.21 ", -   ," 2,784.86 "," 3,456.86 "," 2,509.40 "," 3,019.57 ", 685.36 , (685.36), 227.20 ," 1,591.91 ",,,-1364.708865,,,,,0,-912.555633,1326.006123,-358.127987,1684.13411,0,-471.721239,-1766.840517,-713.927529,33.11114,950,0,-2036.024128,,79321.5842,12088.31179
2023Q2," 30,192.72 "," 30,169.40 "," 14,944.92 "," 13,672.92 ", 851.40 , 420.61 , 553.48 ,, 492.15 , 61.34 ," 8,963.13 "," 4,985.57 "," 3,977.56 "," 2,611.64 "," 1,813.40 ", 798.25 , 582.33 ," 2,513.89 ",,," 2,513.89 ", 23.32 , 21.88 , 1.45 ," 34,371.14 "," 29,706.98 "," 10,750.86 ", 92.50 , 11.63 ," 10,646.74 "," 14,021.50 ",," 14,021.50 ", 802.71 , 453.04 , (550.47)," 1,003.51 "," 2,040.64 ", 91.30 ,," 1,949.34 ", 518.42 ,,, -   ,, 518.42 , (654.61)," (1,774.42)", -   ,," 1,774.42 "," 1,774.42 ", -   ," 4,664.16 ", 462.42 ," (2,922.66)"," (2,403.99)"," (4,178.41)"," 4,178.41 ", (21.54), 920.11 ,,,-941.6479533,,,,,0,4199.952397,1500.996203,-550.4691643,2051.465367,0,-24.388384,2723.344578,-744.660562,28.394594,1326.1385,0,2113.472046,,71329.88633,12364.86588
2023Q3," 26,647.26 "," 26,624.28 "," 11,787.55 "," 10,495.91 ", 866.82 , 424.82 , 468.70 ,, 468.68 , 0.02 ," 8,008.55 "," 5,157.46 "," 2,851.09 "," 3,037.11 "," 2,003.71 "," 1,033.41 ", 768.56 ," 2,553.79 ",,," 2,553.79 ", 22.98 , 20.97 , 2.01 ," 38,882.99 "," 33,241.78 "," 9,955.15 ", 71.98 , 11.27 ," 9,871.90 "," 16,449.17 ",," 16,449.17 "," 1,439.96 ", 580.46 , (340.72), 921.18 ," 1,965.20 ", 315.27 ,," 1,649.93 ", 505.50 ,,, -   ,, 505.50 , 617.95 ," (1,728.39)", -   ,," 1,728.39 "," 1,728.39 ", -   ," 5,641.20 "," (6,617.51)"," (10,215.30)"," (10,507.34)"," (12,235.73)"," 12,235.73 ", 546.23 ," 3,466.10 ",,,-2748.328949,,,,,-171.542532,11689.49963,8105.479523,-340.718511,8446.198034,0,2076.294474,1507.725629,-546.890976,-0.208316,2464.2615,0,-409.436579,,74215.11118,12501.26623
2023Q4," 26,832.73 "," 26,763.52 "," 11,742.31 "," 10,294.46 "," 1,019.06 ", 428.79 , 490.69 ,, 482.93 , 7.76 ," 8,131.49 "," 5,294.02 "," 2,837.47 "," 3,063.28 "," 2,168.70 ", 894.58 , 794.69 ," 2,541.05 ",,," 2,541.05 ", 69.21 , 63.61 , 5.60 ," 45,250.91 "," 36,684.72 "," 13,207.49 ", 69.07 , 14.14 ," 13,124.29 "," 16,899.78 ",," 16,899.78 ", 833.51 , 701.45 , (46.66), 748.11 ," 3,824.32 ", 511.10 ,," 3,313.22 ", 656.23 ,,, -   ,, 656.23 ," (1,178.40)"," (1,740.33)", -   ,," 1,740.33 "," 1,740.33 ", -   ," 8,566.19 "," (9,921.20)"," (16,883.22)"," (16,677.84)"," (18,418.18)"," 18,418.18 ", 714.73 ," 1,744.92 ",,,-958.9213045,,,,,-71.26777854,17703.44172,16057.52817,-46.659352,16104.18752,0,-2.127871,1648.041422,-259.190156,21.481362,2824.4,0,-938.649784,,87019.01853,13988.74
2024Q1," 26,807.86 "," 26,799.26 "," 11,941.75 "," 10,663.08 ", 910.87 , 367.80 , 483.16 ,, 468.38 , 14.77 ," 8,478.69 "," 4,625.68 "," 3,853.01 "," 2,894.98 "," 1,910.60 ", 984.37 , 595.00 ," 2,405.69 ",,," 2,405.69 ", 8.60 , 7.05 , 1.56 ," 30,156.75 "," 26,912.60 "," 9,437.91 ", 117.64 , 10.69 ," 9,309.58 "," 9,630.93 ",," 9,630.93 "," 1,527.22 ", 847.62 , (78.67), 926.29 ," 2,369.72 ", 379.45 ,," 1,990.27 ", 455.58 ,,, -   ,, 455.58 , 299.36 ," (2,344.26)", -   ,," 2,344.26 "," 2,344.26 ", -   ," 3,244.15 ", (113.34), (974.05)," (1,004.63)"," (3,348.89)"," 3,348.89 "," (1,226.99)", 507.58 ,,,-1733.617193,,,,,-0.9604,4575.884709,3597.683538,-78.672498,3676.356036,0,-784.070992,1762.272163,-464.092707,14.922288,1800,0,411.442582,,79821.67893,12247.06789
2024Q2," 29,820.98 "," 29,805.66 "," 14,491.99 "," 13,180.52 ", 845.05 , 466.42 , 521.86 ,, 469.01 , 52.85 ," 8,467.19 "," 5,115.04 "," 3,352.15 "," 3,050.27 "," 2,005.60 "," 1,044.67 ", 615.85 ," 2,658.49 ",,," 2,658.49 ", 15.32 , 11.89 , 3.43 ," 36,770.65 "," 31,833.31 "," 11,022.18 ", 87.48 , 10.40 ," 10,924.29 "," 13,994.85 ",," 13,994.85 ", 855.75 , 756.43 , (240.69), 997.11 ," 2,414.68 ", 390.21 ,," 2,024.47 ", 582.12 ,,, -   ,, 582.12 , 404.80 ," (1,802.50)", -   ,," 1,802.50 "," 1,802.50 ", -   ," 4,937.35 "," (2,027.65)"," (5,337.49)"," (5,147.17)"," (6,949.67)"," 6,949.67 ", 29.35 ," 1,146.22 ",,,-1116.866349,,,,,0,6920.32045,3419.22625,-240.68578,3659.91203,0,-224.799146,3725.893346,-449.735869,44.71683,3020,0,1110.912385,,74966.78319,12814.57439
2024Q3," 27,927.64 "," 27,910.59 "," 11,920.14 "," 10,734.23 ", 734.52 , 451.39 , 468.83 ,, 468.60 , 0.23 ," 8,964.21 "," 5,168.01 "," 3,796.20 "," 3,682.65 "," 2,648.95 "," 1,033.70 ", 613.39 ," 2,261.38 ",,," 2,261.38 ", 17.05 , 14.19 , 2.86 ," 37,046.38 "," 32,059.41 "," 10,515.57 ", 66.10 , 10.21 ," 10,439.27 "," 13,962.35 ",," 13,962.35 "," 1,498.26 "," 1,123.25 ", (741.51)," 1,864.76 "," 2,880.65 ", 350.54 ,," 2,530.10 ", 521.68 ,,, -   ,, 521.68 , (210.51)," (1,768.15)", -   ,," 1,768.15 "," 1,768.15 ", -   ," 4,986.97 "," (4,148.81)"," (6,497.23)"," (7,350.59)"," (9,118.74)"," 9,118.74 ", (668.69)," 1,122.57 ",,,-1791.259392,,,,,0,9787.433101,7798.096743,-741.508106,8539.604849,0,826.311314,1163.025044,-366.714289,6.45195,1870,0,-346.712617,,78526.12975,12628.30771
2024Q4," 31,385.85 "," 31,318.80 "," 13,420.83 "," 11,981.33 ", 906.58 , 532.92 , 451.03 ,, 451.03 , -   ," 7,138.63 "," 5,036.43 "," 2,102.20 "," 5,514.10 "," 4,458.58 "," 1,055.53 ", 812.58 ," 3,981.64 ",,," 3,981.64 ", 67.05 , 12.61 , 54.44 ," 44,897.84 "," 38,751.61 "," 13,788.72 ", 63.09 , 12.88 ," 13,712.74 "," 17,860.64 ",," 17,860.64 ", 840.16 ," 1,758.09 ", (333.60)," 2,091.69 "," 3,495.92 ", 396.70 ,," 3,099.21 ", 722.06 ,,, -   ,, 722.06 ," (1,469.40)"," (1,755.43)", -   ,," 1,755.43 "," 1,755.43 ", -   ," 6,146.22 "," (7,432.81)"," (10,913.74)"," (11,756.56)"," (13,511.98)"," 13,511.98 ", 728.59 ," 1,846.37 ",,,-1097.194235,,,,,-20.58,12783.39016,11621.41612,-333.602021,11955.01814,0,402.879523,759.094524,-695.946499,9.988987,2737,0,-1291.947964,,88878.83354,13624.71344
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
